0.30966029370044257,0.9981010828966455,8.691509348949161,118.0222472454839,2220.479170434822,54926.85927896486,2.293071711320755e6
0.34286149488802375,0.89711798922186,7.053768299579029,93.36046194339883,1787.5483114190652,44008.36799164835,2.249140659177568e6
0.37528039300391064,0.7770943350510875,5.44133495139163,70.47339059391575,1399.3660655164465,32826.62600974999,2.1689161534627005e6
0.3945461166222571,0.6940273905338267,4.477521376523583,57.2589335678244,1183.6160111633103,25804.010609405876,2.0902281798215075e6
0.4079634686002674,0.6290109895755941,3.796040273982924,48.0196667691754,1037.3812233030933,20686.190098363644,2.0113665145643477e6
0.41742529629254577,0.5775959328760831,3.29932647979156,41.29022436582469,933.1653870890472,16906.26674528924,1.9358323289368083e6
0.42666957804848077,0.5186207552931575,2.774413572922302,34.14653143792938,823.7105484294871,12920.464573592393,1.832156600820786e6
0.43397312090247014,0.4511679549143711,2.233358928227186,26.732921919922536,708.6076011726622,8926.832337130088,1.6873829671414832e6
0.43532324192934974,0.3985227432741088,1.8564288306043053,21.563995487361865,623.8724159425005,6318.03411754426,1.5521912569661974e6
0.4317124636996699,0.35811688001169945,1.5948582691271427,18.014493102826137,560.6227829156586,4661.40460038713,1.4340774069086679e6
